EG10760	tsp	b1830	ECK1829	prc	EG10760-MONOMER		tail-specific protease	tail-specific protease // Tsp // Prc // c-terminal processing peptidase // protease Re	prc // tsp // b1830 // ECK1829	EG10760
G6762	yncD	b1451	ECK1445	pqqU	G6762-MONOMER		pyrroloquinoline quinone outer membrane transporter	pyrroloquinoline quinone outer membrane transporter // YncD // PqqU	pqqU // yncD // b1451 // ECK1445	G6762
EG11744	pqqM // pqqE // yddC	b1494	ECK1488	pqqL	EG11744-MONOMER		periplasmic metalloprotease	periplasmic metalloprotease // PqqE // PqqM // YddC // PqqL	pqqL // pqqM // pqqE // yddC // b1494 // ECK1488	EG11744
G6492	ymbA	b0952	ECK0943	pqiC	G6492-MONOMER		intermembrane transport lipoprotein PqiC	intermembrane transport lipoprotein PqiC // PqiC // YmbA	pqiC // ymbA // b0952 // ECK0943	G6492
G6491	pqi5 // pqi5B	b0951	ECK0942	pqiB	G6491-MONOMER		intermembrane transport protein PqiB	intermembrane transport protein PqiB // PqiB	pqiB // pqi5 // pqi5B // b0951 // ECK0942	G6491
G6490	pqi5 // pqi5A	b0950	ECK0941	pqiA	G6490-MONOMER		intermembrane transport protein PqiA	intermembrane transport protein PqiA // PqiA	pqiA // pqi5 // pqi5A // b0950 // ECK0941	G6490
EG11403		b2502	ECK2498	ppx	PPX-MONOMER		exopolyphosphatase	exopolyphosphatase // Ppx	ppx // b2502 // ECK2498	EG11403
EG11761	ydcE	b1461	ECK1455	pptA	EG11761-MONOMER		tautomerase PptA	tautomerase PptA // PptA // YdcE	pptA // ydcE // b1461 // ECK1455	EG11761
EG11132	ydiA	b1703	ECK1701	ppsR	EG11132-MONOMER		phosphoenolpyruvate synthetase regulatory protein	phosphoenolpyruvate synthetase regulatory protein // PpsR // YdiA // PEP synthetase regulatory protein	ppsR // ydiA // b1703 // ECK1701	EG11132
EG10759	pps	b1702	ECK1700	ppsA	PEPSYNTH-MONOMER		phosphoenolpyruvate synthetase	phosphoenolpyruvate synthetase // Pps // PpsA	ppsA // pps // b1702 // ECK1700	EG10759
G7539	yghH	b2972	ECK2967	pppA	G7539-MONOMER		prepilin peptidase	prepilin peptidase // YghH // PppA	pppA // yghH // b2972 // ECK2967	G7539
EG12159	yaiE	b0391	ECK0386	ppnP	EG12159-MONOMER		nucleoside phosphorylase PpnP	nucleoside phosphorylase PpnP // PpnP // YaiE	ppnP // yaiE // b0391 // ECK0386	EG12159
EG12373	ygdH	b2795	ECK2790	ppnN	EG12373-MONOMER		nucleotide 5'-monophosphate nucleosidase	nucleotide 5'-monophosphate nucleosidase // PpnN // YgdH	ppnN // ygdH // b2795 // ECK2790	EG12373
EG11510		b2501	ECK2497	ppk	PPK-MONOMER		polyphosphate kinase	polyphosphate kinase // Ppk	ppk // b2501 // ECK2497	EG11510
G6242	ybaU	b0441	ECK0435	ppiD	G6242-MONOMER		periplasmic folding chaperone	periplasmic folding chaperone // YbaU // PpiD	ppiD // ybaU // b0441 // ECK0435	G6242
EG12352	parvA	b3775	ECK3767	ppiC	EG12352-MONOMER		peptidyl-prolyl <i>cis-trans</i> isomerase C	peptidyl-prolyl <i>cis-trans</i> isomerase C // PpiC // Par10 // parvulin // rotamase C	ppiC // parvA // b3775 // ECK3767	EG12352
EG10758		b0525	ECK0518	ppiB	EG10758-MONOMER		peptidyl-prolyl <i>cis-trans</i> isomerase B	peptidyl-prolyl <i>cis-trans</i> isomerase B // PpiB // rotamase B	ppiB // b0525 // ECK0518	EG10758
EG10757	rot // rotA	b3363	ECK3351	ppiA	EG10757-MONOMER		peptidyl-prolyl <i>cis-trans</i> isomerase A	peptidyl-prolyl <i>cis-trans</i> isomerase A // Rot // RotA // PpiA // rotamase A	ppiA // rot // rotA // b3363 // ECK3351	EG10757
G7111	yegK	b2072	ECK2066	pphC	G7111-MONOMER		protein-serine/threonine phosphatase PphC	protein-serine/threonine phosphatase PphC // PphC // YegK	pphC // yegK // b2072 // ECK2066	G7111
G7415	ygbH // prpB	b2734	ECK2729	pphB	G7415-MONOMER		phosphoprotein phosphatase 2	phosphoprotein phosphatase 2 // YgbH // PrpB // PphB	pphB // ygbH // prpB // b2734 // ECK2729	G7415
G7011	yebX // prpA	b1838	ECK1837	pphA	G7011-MONOMER		phosphoprotein phosphatase 1	phosphoprotein phosphatase 1 // PrpA // YebX // PphA	pphA // yebX // prpA // b1838 // ECK1837	G7011
EG12107		b0108	ECK0107	ppdD	EG12107-MONOMER		prepilin-type N-terminal cleavage/methylation domain-containing protein PpdD	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdD // PpdD // prepilin peptidase dependent protein	ppdD // b0108 // ECK0107	EG12107
EG11154	ygdA	b2823	ECK2819	ppdC	EG11154-MONOMER		prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC // YgdA // PpdC	ppdC // ygdA // b2823 // ECK2819	EG11154
EG11156	ygdC	b2825	ECK2821	ppdB	EG11156-MONOMER		prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB // YgdC // PpdB	ppdB // ygdC // b2825 // ECK2821	EG11156
EG12081		b2826	ECK2822	ppdA	EG12081-MONOMER		prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA // PpdA	ppdA // b2826 // ECK2822	EG12081
EG10756	asp // glu	b3956	ECK3947	ppc	PEPCARBOX-MONOMER		phosphoenolpyruvate carboxylase	phosphoenolpyruvate carboxylase // Glu // Asp // Ppc // PEPC	ppc // asp // glu // b3956 // ECK3947	EG10756
EG10755		b4226	ECK4222	ppa	INORGPYROPHOSPHAT-MONOMER		inorganic pyrophosphatase	inorganic pyrophosphatase // Ppa	ppa // b4226 // ECK4222	EG10755
EG10754		b0871	ECK0862	poxB	PYRUVOXID-MONOMER		pyruvate oxidase	pyruvate oxidase // PoxB	poxB // b0871 // ECK0862	EG10754
EG11632		b0857	ECK0848	potI	POTI-MONOMER		putrescine ABC transporter membrane subunit PotI	putrescine ABC transporter membrane subunit PotI // PotI	potI // b0857 // ECK0848	EG11632
EG11631		b0856	ECK0847	potH	POTH-MONOMER		putrescine ABC transporter membrane subunit PotH	putrescine ABC transporter membrane subunit PotH // PotH	potH // b0856 // ECK0847	EG11631
EG11630		b0855	ECK0846	potG	POTG-MONOMER		putrescine ABC transporter ATP binding subunit	putrescine ABC transporter ATP binding subunit // PotG	potG // b0855 // ECK0846	EG11630
EG11629		b0854	ECK0845	potF	POTF-MONOMER		putrescine ABC transporter periplasmic binding protein	putrescine ABC transporter periplasmic binding protein // PotF	potF // b0854 // ECK0845	EG11629
EG10753		b0692	ECK0680	potE	POTE-MONOMER		putrescine transporter PotE	putrescine transporter PotE // PotE // putrescine:ornithine antiporter // putrescine symporter	potE // b0692 // ECK0680	EG10753
EG10752		b1123	ECK1109	potD	POTD-MONOMER		spermidine preferential ABC transporter periplasmic binding protein	spermidine preferential ABC transporter periplasmic binding protein // PotD	potD // b1123 // ECK1109	EG10752
EG10751		b1124	ECK1110	potC	POTC-MONOMER		spermidine preferential ABC transporter membrane subunit PotC	spermidine preferential ABC transporter membrane subunit PotC // PotC	potC // b1124 // ECK1110	EG10751
EG10750		b1125	ECK1111	potB	POTB-MONOMER		spermidine preferential ABC transporter membrane subunit PotB	spermidine preferential ABC transporter membrane subunit PotB // PotB	potB // b1125 // ECK1111	EG10750
EG10749		b1126	ECK1112	potA	POTA-MONOMER		spermidine preferential ABC transporter ATP binding subunit	spermidine preferential ABC transporter ATP binding subunit // PotA	potA // b1126 // ECK1112	EG10749
EG10747	dinA	b0060	ECK0061	polB	EG10747-MONOMER		DNA polymerase II	DNA polymerase II // DinA // PolB	polB // dinA // b0060 // ECK0061	EG10747
EG10746	resA	b3863	ECK3855	polA	EG10746-MONOMER		DNA polymerase I	DNA polymerase I // ResA // PolA // Pol I // DNA polymerase I, 5' --> 3' polymerase, 5' --> 3' and 3' --> 5' exonuclease	polA // resA // b3863 // ECK3855	EG10746
EG11700		b0751	ECK0740	pnuC	PNUC-MONOMER			PnuC	pnuC // b0751 // ECK0740	EG11700
EG10745		b1602	ECK1597	pntB	PNTB-MONOMER		pyridine nucleotide transhydrogenase subunit &beta;	pyridine nucleotide transhydrogenase subunit &beta; // PntB	pntB // b1602 // ECK1597	EG10745
EG10744		b1603	ECK1598	pntA	PNTA-MONOMER		pyridine nucleotide transhydrogenase subunit &alpha;	pyridine nucleotide transhydrogenase subunit &alpha; // PntA	pntA // b1603 // ECK1598	EG10744
EG10743	bfl	b3164	ECK3152	pnp	EG10743-MONOMER		polynucleotide phosphorylase	polynucleotide phosphorylase // Bfl // Pnp	pnp // bfl // b3164 // ECK3152	EG10743
G7409	ygaD	b2700	ECK2695	pncC	G7409-MONOMER		NMN aminohydrolase	NMN aminohydrolase // PncC // YgaD	pncC // ygaD // b2700 // ECK2695	G7409
EG10742		b0931	ECK0922	pncB	NICOTINATEPRIBOSYLTRANS-MONOMER			PncB	pncB // b0931 // ECK0922	EG10742
EG11135	nam // ydjB	b1768	ECK1766	pncA	NICOTINAMID-MONOMER		nicotinamidase	nicotinamidase // Nam // YdjB // PncA	pncA // nam // ydjB // b1768 // ECK1766	EG11135
G0-10707		b4703	ECK4515	pmrR	MONOMER0-4214		small regulatory membrane protein PmrR	small regulatory membrane protein PmrR // PmrR	pmrR // b4703 // ECK4515	G0-10707
G7172		b2259	ECK2253	pmrD	G7172-MONOMER		signal transduction protein PmrD	signal transduction protein PmrD // PmrD // polymyxin B resistance protein	pmrD // b2259 // ECK2253	G7172
EG11674	ygiH	b3059	ECK3049	plsY	EG11674-MONOMER		putative glycerol-3-phosphate acyltransferase	putative glycerol-3-phosphate acyltransferase // PlsY // YgiH // conserved inner membrane protein YgiH	plsY // ygiH // b3059 // ECK3049	EG11674
EG11437		b1090	ECK1076	plsX	EG11437-MONOMER		putative phosphate acyltransferase	putative phosphate acyltransferase // PlsX // fatty acid/phospholipid synthesis protein	plsX // b1090 // ECK1076	EG11437
EG11377	parF	b3018	ECK3009	plsC	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		1-acylglycerol-3-phosphate <i>O</i>-acyltransferase PlsC	1-acylglycerol-3-phosphate <i>O</i>-acyltransferase PlsC // ParF // PlsC	plsC // parF // b3018 // ECK3009	EG11377
EG10740		b4041	ECK4033	plsB	GLYCEROL-3-P-ACYLTRANSFER-MONOMER		glycerol-3-phosphate 1-<i>O</i>-acyltransferase	glycerol-3-phosphate 1-<i>O</i>-acyltransferase // <i>sn</i>-glycerol-3-phosphate acyltransferase // GPAT // glycerolphosphate acyltransferase // glycerol-3-phosphate <i>O</i>-acyltransferase // PlsB	plsB // b4041 // ECK4033	EG10740
G6615	ycgK	b1178	ECK1166	pliG	G6615-MONOMER		inhibitor of g-type lysozyme	inhibitor of g-type lysozyme // PliG // YcgK	pliG // ycgK // b1178 // ECK1166	G6615
EG10739		b3825	ECK3819	pldB	EG10739-MONOMER		lysophospholipase L2	lysophospholipase L2 // PldB	pldB // b3825 // ECK3819	EG10739
EG10738		b3821	ECK3815	pldA	MONOMER0-341		outer membrane phospholipase A	outer membrane phospholipase A // PldA // OMPLA	pldA // b3821 // ECK3815	EG10738
EG12278	yiaJ	b3574	ECK3563	plaR	EG12278-MONOMER		DNA-binding transcriptional repressor PlaR	DNA-binding transcriptional repressor PlaR // YiaJ // PlaR // PlaR	plaR // yiaJ // b3574 // ECK3563	EG12278
EG11896	yeeF	b2014	ECK2008	plaP	YEEF-MONOMER			YeeF // PlaP	plaP // yeeF // b2014 // ECK2008	EG11896
EG12883		b2987	ECK2981	pitB	PITB-MONOMER		metal phosphate:H<sup>+</sup> symporter PitB	metal phosphate:H<sup>+</sup> symporter PitB // PitB	pitB // b2987 // ECK2981	EG12883
EG12230	pit	b3493	ECK3478	pitA	PITA-MONOMER		metal phosphate:H<sup>+</sup> symporter PitA	metal phosphate:H<sup>+</sup> symporter PitA // PitA // Pit	pitA // pit // b3493 // ECK3478	EG12230
G6697	ynaD	b1374	ECK1369	pinR	G6697-MONOMER		Rac prophage; putative site-specific recombinase	Rac prophage; putative site-specific recombinase // YnaD // PinR	pinR // ynaD // b1374 // ECK1369	G6697
G6819	ydfL	b1545	ECK1538	pinQ	G6819-MONOMER		Qin prophage; putative recombinase PinQ	Qin prophage; putative recombinase PinQ // YdfL // PinQ	pinQ // ydfL // b1545 // ECK1538	G6819
EG10737	pin	b1158	ECK1144	pinE	EG10737-MONOMER		e14 prophage; site-specific DNA recombinase	e14 prophage; site-specific DNA recombinase // PinE // Pin	pinE // pin // b1158 // ECK1144	EG10737
EG10736	phrB	b0708	ECK0697	phr	EG10736-MONOMER		deoxyribodipyrimidine photolyase	deoxyribodipyrimidine photolyase // Phr // PhrB	phr // phrB // b0708 // ECK0697	EG10736
G7731	yhfV	b3379	ECK3366	php	G7731-MONOMER		putative hydrolase	putative hydrolase // YhfV // Php	php // yhfV // b3379 // ECK3366	G7731
EG10735	phoT // pst	b3724	ECK3717	phoU	EG10735-MONOMER		negative regulator of the <i>pho</i> regulon	negative regulator of the <i>pho</i> regulon // Pst // PhoT // PhoU	phoU // phoT // pst // b3724 // ECK3717	EG10735
EG10733	R1pho // phoR1 // nmpB	b0400	ECK0394	phoR	PHOR-MONOMER		sensor histidine kinase PhoR	sensor histidine kinase PhoR // NmpB // PhoR	phoR // R1pho // phoR1 // nmpB // b0400 // ECK0394	EG10733
EG10732		b1129	ECK1115	phoQ	PHOQ-MONOMER		sensor histidine kinase PhoQ	sensor histidine kinase PhoQ // PhoQ	phoQ // b1129 // ECK1115	EG10732
EG10731		b1130	ECK1116	phoP	PHOSPHO-PHOP // PHOP-MONOMER		DNA-binding transcriptional dual regulator PhoP-phosphorylated // DNA-binding transcriptional dual regulator PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated // PhoP // PhoP-P<sup>asp51</sup> // PhoP response regulator - phosphorylated // DNA-binding transcriptional dual regulator PhoP // PhoP response regulator	phoP // b1130 // ECK1116	EG10731
EG11734	psiH	b1020	ECK1010	phoH	EG11734-MONOMER		ATP-binding protein PhoH	ATP-binding protein PhoH // PsiH // PhoH	phoH // psiH // b1020 // ECK1010	EG11734
EG10729	ompE	b0241	ECK0242	phoE	MONOMER0-282		outer membrane porin PhoE	outer membrane porin PhoE // OmpE // outer membrane pore protein E (E,Ic,NmpAB) // PhoE // outer membrane phosphoporin	phoE // ompE // b0241 // ECK0242	EG10729
EG10728	phoRc // phoT	b0399	ECK0393	phoB	PHOSPHO-PHOB // PHOB-MONOMER		DNA-binding transcriptional dual regulator PhoB-phosphorylated // DNA-binding transcriptional dual regulator PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated // PhoT // PhoB response regulator - phosphorylated // PhoB-P<sup>asp53</sup> // DNA-binding transcriptional dual regulator PhoB // PhoB // PhoB response regulator	phoB // phoRc // phoT // b0399 // ECK0393	EG10728
EG10727	psiA	b0383	ECK0378	phoA	ALKAPHOSPHA-MONOMER		alkaline phosphatase	alkaline phosphatase // PsiA // PhoA	phoA // psiA // b0383 // ECK0378	EG10727
EG10725		b4092	ECK4085	phnP	EG10725-MONOMER		5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase	5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase // PhnP	phnP // b4092 // ECK4085	EG10725
EG10724		b4093	ECK4086	phnO	EG10724-MONOMER		aminoalkylphosphonate <i>N</i>-acetyltransferase	aminoalkylphosphonate <i>N</i>-acetyltransferase // PhnO	phnO // b4093 // ECK4086	EG10724
EG10723		b4094	ECK4087	phnN	EG10723-MONOMER			PhnN	phnN // b4094 // ECK4087	EG10723
EG10722		b4095	ECK4088	phnM	EG10722-MONOMER		RPnTP hydrolase	RPnTP hydrolase // PhnM	phnM // b4095 // ECK4088	EG10722
EG10721		b4096	ECK4089	phnL	PHNL-MONOMER		carbon-phosphorus lyase ATP-binding protein PhnL	carbon-phosphorus lyase ATP-binding protein PhnL // PhnL	phnL // b4096 // ECK4089	EG10721
EG10720		b4097	ECK4090	phnK	PHNK-MONOMER		carbon-phosphorus lyase ATP-binding protein PhnK	carbon-phosphorus lyase ATP-binding protein PhnK // PhnK	phnK // b4097 // ECK4090	EG10720
EG10719		b4098	ECK4091	phnJ	EG10719-MONOMER		carbon-phosphorus lyase core complex subunit PhnJ	carbon-phosphorus lyase core complex subunit PhnJ // PhnJ	phnJ // b4098 // ECK4091	EG10719
EG10718		b4099	ECK4092	phnI	EG10718-MONOMER		carbon-phosphorus lyase core complex subunit PhnI	carbon-phosphorus lyase core complex subunit PhnI // PhnI // PhnI subunit of methylphosphonate degradation complex	phnI // b4099 // ECK4092	EG10718
EG10717		b4100	ECK4093	phnH	EG10717-MONOMER		carbon-phosphorus lyase core complex subunit PhnH	carbon-phosphorus lyase core complex subunit PhnH // PhnH // PhnH subunit of methylphosphonate degradation complex	phnH // b4100 // ECK4093	EG10717
EG10716		b4101	ECK4094	phnG	EG10716-MONOMER		carbon-phosphorus lyase core complex subunit PhnG	carbon-phosphorus lyase core complex subunit PhnG // PhnG // PhnG subunit of methylphosphonate degradation complex	phnG // b4101 // ECK4094	EG10716
EG10715		b4102	ECK4095	phnF	EG10715-MONOMER		putative transcriptional regulator PhnF	putative transcriptional regulator PhnF // PhnF	phnF // b4102 // ECK4095	EG10715
EG10714	phn // psiD	b4105	ECK4098	phnD	PHND-MONOMER		phosphonate/phosphate ABC transporter periplasmic binding protein	phosphonate/phosphate ABC transporter periplasmic binding protein // Phn // PsiD // cryptic phosphonate ABC transporter periplasmic binding protein // PhnD	phnD // phn // psiD // b4105 // ECK4098	EG10714
EG10713		b4106	ECK4099	phnC	PHNC-MONOMER		phosphonate/phosphate ABC transporter ATP binding subunit	phosphonate/phosphate ABC transporter ATP binding subunit // cryptic phosphonate ABC transporter ATP binding subunit // PhnC	phnC // b4106 // ECK4099	EG10713
EG30065	pheC	b2967	ECK2962	pheV	pheV-tRNA		tRNA-Phe(GAA)	tRNA-Phe(GAA) // tRNA<sup>pheV</sup>	pheV // pheC // b2967 // ECK2962	EG30065
EG30064	pheR // pheW	b4134	ECK4128	pheU	pheU-tRNA		tRNA-Phe(GAA)	tRNA-Phe(GAA) // tRNA<sup>pheU</sup>	pheU // pheR // pheW // b4134 // ECK4128	EG30064
EG10710		b1713	ECK1711	pheT	PHET-MONOMER		phenylalanine&mdash;tRNA ligase subunit &beta;	phenylalanine&mdash;tRNA ligase subunit &beta; // PheT	pheT // b1713 // ECK1711	EG10710
EG10709	phe-act	b1714	ECK1712	pheS	PHES-MONOMER		phenylalanine&mdash;tRNA ligase	phenylalanine&mdash;tRNA ligase // PheS	pheS // phe-act // b1714 // ECK1712	EG10709
EG10708		b0576	ECK0568	pheP	PHEP-MONOMER			PheP // PheP phenylalanine APC transporter	pheP // b0576 // ECK0568	EG10708
EG11272	phtL	b1715	ECK1713	pheM	EG11272-MONOMER		<i>pheST-ihfA</i> operon leader peptide	<i>pheST-ihfA</i> operon leader peptide // PhtL // PheM // phenylalanyl-tRNA synthetase (pheST) operon leader peptide	pheM // phtL // b1715 // ECK1713	EG11272
EG11271	pheAE	b2598	ECK2595	pheL	EG11271-MONOMER		<i>phe</i> operon leader peptide	<i>phe</i> operon leader peptide // PheL // leader peptide of chorismate mutase-P-prephenate dehydratase	pheL // pheAE // b2598 // ECK2595	EG11271
EG10707		b2599	ECK2596	pheA	CHORISMUTPREPHENDEHYDRAT-MONOMER		fused chorismate mutase/prephenate dehydratase	fused chorismate mutase/prephenate dehydratase // PheA	pheA // b2599 // ECK2596	EG10707
EG10706		b1912	ECK1911	pgsA	PHOSPHAGLYPSYN-MONOMER		CDP-diacylglycerol&mdash;glycerol-3-phosphate 3-phosphatidyltransferase	CDP-diacylglycerol&mdash;glycerol-3-phosphate 3-phosphatidyltransferase // PgsA	pgsA // b1912 // ECK1911	EG10706
G6664	ycjZ	b1328	ECK1325	pgrR	G6664-MONOMER		DNA-binding transcriptional repressor PgrR	DNA-binding transcriptional repressor PgrR // PgrR // YcjZ // PgrR	pgrR // ycjZ // b1328 // ECK1325	G6664
EG11371	yfhB	b2560	ECK2558	pgpC	EG11371-MONOMER		phosphatidylglycerophosphatase C	phosphatidylglycerophosphatase C // PgpC // YfhB // PGPC-ase	pgpC // yfhB // b2560 // ECK2558	EG11371
EG10705		b1278	ECK1273	pgpB	PGPPHOSPHAB-MONOMER		phosphatidylglycerophosphatase B	phosphatidylglycerophosphatase B // PgpB	pgpB // b1278 // ECK1273	EG10705
EG10704	yajN	b0418	ECK0412	pgpA	PGPPHOSPHAA-MONOMER		phosphatidylglycerophosphatase A	phosphatidylglycerophosphatase A // YajN // PgpA	pgpA // yajN // b0418 // ECK0412	EG10704
EG12144	blu	b0688	ECK0676	pgm	PHOSPHOGLUCMUT-MONOMER			Blu // Pgm	pgm // blu // b0688 // ECK0676	EG12144
G6397	ybhE	b0767	ECK0756	pgl	6PGLUCONOLACT-MONOMER			Pgl // YbhE	pgl // ybhE // b0767 // ECK0756	G6397
EG10703		b2926	ECK2922	pgk	PGK			Pgk	pgk // b2926 // ECK2922	EG10703
EG10702		b4025	ECK4017	pgi	PGLUCISOM		glucose-6-phosphate isomerase	glucose-6-phosphate isomerase // Pgi	pgi // b4025 // ECK4017	EG10702
G6528	hmsS // ycdP	b1021	ECK1011	pgaD	G6528-MONOMER		poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaD	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaD // YcdP // HmsS // PgaD // poly-&beta;-1,PGA synthase subunit PgaD	pgaD // hmsS // ycdP // b1021 // ECK1011	G6528
G6529	hmsR // ycdQ	b1022	ECK1012	pgaC	G6529-MONOMER		poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaC	poly-<i>N</i>-acetyl-D-glucosamine synthase subunit PgaC // YcdQ // HmsR // PgaC // PGA synthase subunit PgaC	pgaC // hmsR // ycdQ // b1022 // ECK1012	G6529
G6530	hmsF // ycdR	b1023	ECK1013	pgaB	G6530-MONOMER		poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine <i>N</i>-deacetylase and &beta;-1,6 glycoside hydrolase	poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine <i>N</i>-deacetylase and &beta;-1,6 glycoside hydrolase // YcdR // HmsF // PgaB	pgaB // hmsF // ycdR // b1023 // ECK1013	G6530
G6531	hmsH // ycdS	b1024	ECK1014	pgaA	G6531-MONOMER		partially deacetylated poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine export outer membrane porin	partially deacetylated poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine export outer membrane porin // YcdS // HmsH // PgaA	pgaA // hmsH // ycdS // b1024 // ECK1014	G6531
EG11910	yijL	b3951	ECK3942	pflD	EG11910-MONOMER		putative formate acetyltransferase 2	putative formate acetyltransferase 2 // YijL // PflD // pyruvate formate-lyase 2	pflD // yijL // b3951 // ECK3942	EG11910
EG11911	yijM	b3952	ECK3943	pflC	EG11911-MONOMER		putative pyruvate formate-lyase 2 activating enzyme PflC	putative pyruvate formate-lyase 2 activating enzyme PflC // YijM // PflC	pflC // yijM // b3952 // ECK3943	EG11911
EG10701	pfl	b0903	ECK0894	pflB	PYRUVFORMLY-MONOMER		pyruvate formate-lyase	pyruvate formate-lyase // Pfl // PflB	pflB // pfl // b0903 // ECK0894	EG10701
EG10028	act	b0902	ECK0893	pflA	PFLACTENZ-MONOMER		pyruvate formate-lyase activating enzyme	pyruvate formate-lyase activating enzyme // Act // PflA // PFL activase // PFL-AE	pflA // act // b0902 // ECK0893	EG10028
EG10700		b1723	ECK1721	pfkB	6PFK-2-MONOMER		6-phosphofructokinase 2	6-phosphofructokinase 2 // PfkB // 6-phosphofructokinase II	pfkB // b1723 // ECK1721	EG10700
EG10699		b3916	ECK3908	pfkA	6PFK-1-MONOMER		6-phosphofructokinase 1	6-phosphofructokinase 1 // PfkA // 6-phosphofructokinase I	pfkA // b3916 // ECK3908	EG10699
G6129		b0254	ECK0256	perR	G6129-MONOMER		CP4-6 prophage; putative transcriptional regulator PerR	CP4-6 prophage; putative transcriptional regulator PerR // PerR	perR // b0254 // ECK0256	G6129
EG11549		b1127	ECK1113	pepT	EG11549-MONOMER		peptidase T	peptidase T // PepT	pepT // b1127 // ECK1113	EG11549
EG10698		b3847	ECK3839	pepQ	EG10698-MONOMER		Xaa-Pro dipeptidase	Xaa-Pro dipeptidase // PepQ	pepQ // b3847 // ECK3839	EG10698
EG10697		b2908	ECK2903	pepP	EG10697-MONOMER		Xaa-Pro aminopeptidase	Xaa-Pro aminopeptidase // PepP // proline aminopeptidase P II	pepP // b2908 // ECK2903	EG10697
EG10696		b0932	ECK0923	pepN	EG10696-MONOMER		aminopeptidase N	aminopeptidase N // PepN // &alpha;-aminoacylpeptide hydrolase	pepN // b0932 // ECK0923	EG10696
EG11920		b4021	ECK4013	pepE	EG11920-MONOMER		peptidase E	peptidase E // PepE // peptidase E, a dipeptidase where amino-terminal residue is aspartate	pepE // b4021 // ECK4013	EG11920
EG10695	pepH	b0237	ECK0238	pepD	EG10695-MONOMER		peptidase D	peptidase D // PepD // PepH	pepD // pepH // b0237 // ECK0238	EG10695
EG12310	yfhI	b2523	ECK2520	pepB	EG12310-MONOMER		aminopeptidase B	aminopeptidase B // YfhI // PepB	pepB // yfhI // b2523 // ECK2520	EG12310
EG10694	carP // xerB	b4260	ECK4253	pepA	EG10694-MONOMER		aminopeptidase A/I	aminopeptidase A/I // PepA // XerB // CarP // PepA	pepA // carP // xerB // b4260 // ECK4253	EG10694
G6879	ydgS	b1636	ECK1632	pdxY	PDXY-MONOMER		pyridoxal kinase 2	pyridoxal kinase 2 // YdgS // PdxY	pdxY // ydgS // b1636 // ECK1632	G6879
G7259	yfeI // pdxL	b2418	ECK2413	pdxK	PDXK-MONOMER		pyridoxine/pyridoxal/pyridoxamine kinase	pyridoxine/pyridoxal/pyridoxamine kinase // PdxL // YfeI // PdxK // PLK1 // pyridoxal kinase I	pdxK // yfeI // pdxL // b2418 // ECK2413	G7259
EG10693		b2564	ECK2562	pdxJ	PDXJ-MONOMER		pyridoxine 5'-phosphate synthase	pyridoxine 5'-phosphate synthase // PdxJ	pdxJ // b2564 // ECK2562	EG10693
EG11309	ydbC	b1406	ECK1399	pdxI	EG11309-MONOMER		pyridoxal reductase	pyridoxal reductase // PdxI // YdbC // Pyridoxine 4-dehydrogenase	pdxI // ydbC // b1406 // ECK1399	EG11309
EG11487		b1638	ECK1634	pdxH	PDXH-MONOMER		pyridoxine/pyridoxamine 5'-phosphate oxidase	pyridoxine/pyridoxamine 5'-phosphate oxidase // PdxH // pyridoxal 5-phosphate synthase	pdxH // b1638 // ECK1634	EG11487
G0-9461	usg-2	b2320	ECK2314	pdxB	ERYTHRON4PDEHYDROG-MONOMER		erythronate-4-phosphate dehydrogenase	erythronate-4-phosphate dehydrogenase // PdxB	pdxB // usg-2 // b2320 // ECK2314	G0-9461
EG10691		b0052	ECK0053	pdxA	PDXA-MONOMER		4-hydroxythreonine-4-phosphate dehydrogenase	4-hydroxythreonine-4-phosphate dehydrogenase // PdxA	pdxA // b0052 // ECK0053	EG10691
EG11088	aceC // genA // yacB	b0113	ECK0112	pdhR	EG11088-MONOMER		DNA-binding transcriptional dual regulator PdhR	DNA-binding transcriptional dual regulator PdhR // YacB // GenA // PdhR // AceC // PdhR	pdhR // aceC // genA // yacB // b0113 // ECK0112	EG11088
